"id/Integer/typetag/csvparameters.charset=utf-8/typetag/csvparameters.profile=EXCEL_NORTH_EUROPE_PREFERENCE/set/readOnly=true/set/allowNull=false/set/automatic=true/set/order=0";"extinca/Integer/set/order=10";"area/Integer/set/order=20";"finalmeters/Integer/set/order=30";"revisiondate/String/set/size=2147483647/set/order=40";"status/String/set/size=2147483647/set/order=50";"initialmeters/Integer/set/order=60";"version/Integer/set/order=70";"roadelementtype/String/set/size=2147483647/set/order=80";"auditcreatedby/Integer/set/order=90";"auditlastupdatedby/Integer/set/order=100";"urbantextreference/String/set/size=2147483647/set/order=110";"reserveareanumber/Integer/set/order=120";"reservelongitude/Double/set/locale=en/set/order=130";"urbanroadtype/Long/set/order=140";"urbanroads/Long/set/order=150";"urbansection/Long/set/order=160";"urbanstretches/Long/set/order=170";"extid/Long/set/order=180";"thrudate/String/set/size=30/set/order=190";"auditcreation/String/set/size=30/set/order=200";"fromdate/String/set/size=30/set/order=210";"auditlastupdate/String/set/size=30/set/order=220";"reservemodel/Long/set/order=230";"reservenumberplate/String/set/size=100/set/order=240";"reservecarparktype/String/set/size=20/set/order=250";"reserveownership/String/set/size=20/set/order=260";"reservetype/String/set/size=20/set/order=270";"reservetimetable/String/set/size=200/set/order=280";"notes/String/set/size=250/set/order=290";"id0/Long/set/readOnly=true/set/pk=true/set/automatic=true/set/order=300"
;"127560";"472438";"0";"2002-10-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"3.96";"486419";"2162";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-24 00:00:00.000000";"472416";"V 1809";"LINE";;;;;
;"127561";"472438";"0";"2002-10-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.37";"486419";"2162";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-24 00:00:00.000000";"472416";"VADO PERMANENTE";"LINE";;;;;
;"127562";"472438";"0";"2002-10-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"4.82";"486419";"2162";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-24 00:00:00.000000";"472416";"V 1652";"LINE";;;;;
;"127563";"472438";"0";"2002-10-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"5.34";"486409";"4289";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-24 00:00:00.000000";"472416";"V 494";"LINE";;;;;
;"127564";"472438";"0";"2002-10-24 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"5.37";"486409";"4289";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-24 00:00:00.000000";"472416";"V 262";"LINE";;;;;
;"127565";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"6";"486406";"4545";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2661";"LINE";;;;;
;"127566";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"136";"0";"4.51";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1543";"LINE";;;;;
;"127567";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"130";"0";"4";"486409";"2340";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2226";"LINE";;;;;
;"127568";"472438";"0";"2004-02-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"4.11";"486409";"2765";"485372";;;"2024-02-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-02-17 00:00:00.000000";"472417";;"LINE";;;;;
;"127568";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"4.11";"486409";"2765";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472417";;"LINE";;;;;
;"127569";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"156";"0";"5.76";"486409";"3805";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2463";"LINE";;;;;
;"127570";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"0";"4.89";"486409";"560";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2462";"LINE";;;;;
;"127571";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"136";"0";"5.55";"486409";"3805";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1573";"LINE";;;;;
;"127572";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"123";"0";"5";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1272";"LINE";;;;;
;"127573";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"4";"0";"4.05";"486409";"4850";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 588";"LINE";;;;;
;"127574";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"118";"0";"4.84";"486409";"2340";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 198";"LINE";;;;;
;"127575";"472438";"0";"2003-03-18 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"3";"0";"4.07";"486409";"2355";"485372";;;"2023-03-18 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-18 00:00:00.000000";"472416";"V 2365";"LINE";;;;;
;"127575";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"4.07";"486409";"2355";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2365";"LINE";;;;;
;"127576";"472438";"0";"2003-03-18 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"7.98";"486409";"2355";"485372";;;"2023-03-18 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-18 00:00:00.000000";"472416";"V 228";"LINE";;;;;
;"127576";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"7.98";"486409";"2355";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 228";"LINE";;;;;
;"127577";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"4.97";"486409";"2355";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2320";"LINE";;;;;
;"127578";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"69";"0";"5.5";"486409";"3805";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"VA 203";"LINE";;;;;
;"127579";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"86";"0";"5.1";"486409";"3805";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"VA 363VADO TEMPORAL";"LINE";;;;;
;"125363";"472438";"0";"2007-09-17 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"24";"0";"3.89";"486409";"3695";"485372";;;"2027-09-17 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-17 00:00:00.000000";"472417";;"LINE";;;;;
;"127580";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"4.95";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"VA 270";"LINE";;;;;
;"127581";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"3.14";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2210";"LINE";;;;;
;"127582";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"3";"486409";"10";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472417";;"LINE";;;;;
;"127583";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"3.01";"486409";"10";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472417";;"LINE";;;;;
;"127584";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"4.66";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"VA 112";"LINE";;;;;
;"127585";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"13";"0";"10.54";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1112";"LINE";;;;;
;"127586";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"15";"0";"12.42";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1740";"LINE";;;;;
;"127587";"472438";"0";"2006-02-02 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"17";"0";"4.47";"486409";"10";"485372";;;"2026-02-02 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-02-02 00:00:00.000000";"472416";"V 1888";"LINE";;;;;
;"127587";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"4.47";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1888";"LINE";;;;;
;"127588";"472438";"0";"2006-02-02 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"17";"0";"4.52";"486409";"10";"485372";;;"2026-02-02 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-02-02 00:00:00.000000";"472416";"V 1889";"LINE";;;;;
;"127588";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"4.52";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1889";"LINE";;;;;
;"127589";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"4.59";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1895";"LINE";;;;;
;"127590";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"4.65";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1894";"LINE";;;;;
;"127591";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"6.04";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1113";"LINE";;;;;
;"127593";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"21";"0";"5";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1262";"LINE";;;;;
;"127594";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"5.06";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1261";"LINE";;;;;
;"127595";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3E";"0";"4.44";"486406";"4592";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1855";"LINE";;;;;
;"127596";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3B";"0";"4.22";"486406";"4592";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2682";"LINE";;;;;
;"127597";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"20";"0";"4.2";"486409";"4612";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1869";"LINE";;;;;
;"127598";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"5.09";"486409";"522";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1036";"LINE";;;;;
;"127599";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"4.18";"486409";"522";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1671";"LINE";;;;;
;"127600";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"3.98";"486409";"4184";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2058";"LINE";;;;;
;"127601";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"16";"0";"4.28";"486409";"4184";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2139";"LINE";;;;;
;"127602";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"18";"0";"4.62";"486409";"3080";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1193";"LINE";;;;;
;"127603";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"4.93";"486409";"4184";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2021";"LINE";;;;;
;"127604";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"3.62";"486409";"4184";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2020";"LINE";;;;;
;"127605";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"4.83";"486409";"4184";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1224";"LINE";;;;;
;"127606";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"14";"0";"6.1";"486409";"4184";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1203";"LINE";;;;;
;"127607";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"31";"0";"4.67";"486409";"2865";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2252";"LINE";;;;;
;"127608";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"36";"0";"4.23";"486409";"2865";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1225";"LINE";;;;;
;"125369";"472438";"0";"2005-04-27 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"23";"0";"3.01";"486409";"1825";"485372";;;"2025-04-27 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-04-27 00:00:00.000000";"472416";"V.52";"LINE";;;;;
;"127609";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"9";"0";"4.47";"486409";"522";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 192";"LINE";;;;;
;"127610";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"57";"0";"4.82";"486409";"2865";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 110";"LINE";;;;;
;"127611";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"0";"4.03";"486409";"522";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1337";"LINE";;;;;
;"127612";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"1";"0";"4.34";"486409";"522";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2361";"LINE";;;;;
;"127614";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"0";"4.95";"486409";"3034";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2442";"LINE";;;;;
;"127615";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"2";"12.8";"486409";"3080";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472418";;"LINE";;;;"Titular: ZONA CAROLINAS";
;"127616";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"2";"0";"6";"486409";"3080";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"VA 75";"LINE";;;;;
;"127617";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"5";"486409";"3080";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"VA 162";"LINE";;;;;
;"127618";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"6";"0";"5.11";"486409";"3080";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1653";"LINE";;;;;
;"127619";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"11";"0";"5.01";"486409";"3080";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 1880";"LINE";;;;;
;"127621";"472438";"0";"2003-08-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"S/N";"0";"5.7";"486409";"3963";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-08-25 00:00:00.000000";"472417";;"LINE";;;;;
;"127622";"472438";"0";"2003-09-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"5";"0";"8.4";"486406";"4592";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-09-25 00:00:00.000000";"472417";;"LINE";;;;;
;"127623";"472438";"0";"2007-10-02 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"17";"0";"5.05";"486409";"4289";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-10-02 00:00:00.000000";"472416";"V.1936";"LINE";;;;;
;"127624";"472438";"0";"2003-03-26 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"7";"0";"2.8";"486406";"4545";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2003-03-26 00:00:00.000000";"472417";;"LINE";;;;;
;"127629";"472438";"0";"2005-07-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"3";"0";"9.2";"486409";"3963";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-07-27 00:00:00.000000";"472417";;"LINE";;;;;
;"127636";"472438";"0";"2002-10-25 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"21";"0";"5.1";"486409";"10";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2002-10-25 00:00:00.000000";"472416";"V 2011";"LINE";;;;;
;"125370";"472438";"0";"2007-09-10 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"21";"0";"3.01";"486409";"1825";"485372";;;"2027-09-10 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-10 00:00:00.000000";"472416";;"LINE";;;;;
;"127647";"472438";"0";"2004-08-23 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"84";"0";"4";"486409";"3380";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-08-23 00:00:00.000000";"472417";;"LINE";;;;;
;"127648";"472438";"0";"2006-03-20 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"18";"0";"5.36";"486409";"4630";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-03-20 00:00:00.000000";"472416";"Nº 2905";"LINE";;;;;
;"127651";"472438";"0";"2004-12-12 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"1";"0";"3.61";"486409";"4380";"485372";;;"2024-12-12 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-12-12 00:00:00.000000";"472417";;"LINE";;;;;
;"125370";"472438";"0";"2005-04-27 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"21";"0";"3.01";"486409";"1825";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2005-04-27 00:00:00.000000";"472416";;"LINE";;;;;
;"127664";"472438";"0";"2006-03-20 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"14";"0";"6.49";"486409";"1888";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-03-20 00:00:00.000000";"472416";"Nº 2690";"LINE";;;;;
;"127665";"472438";"0";"2006-03-20 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"188";"0";"5.34";"486406";"1819";"485372";;;;"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2006-03-20 00:00:00.000000";"472416";"Nº 3330";"LINE";;;;;
;"127666";"472438";"0";"2004-03-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"14";"0";"2.64";"486409";"5965";"485372";;;"2024-03-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-28 00:00:00.000000";"472417";;"LINE";;;;;
;"127667";"472438";"0";"2004-03-28 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"6";"0";"3.94";"486409";"5965";"485372";;;"2024-03-28 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-28 00:00:00.000000";"472417";;"LINE";;;;;
;"127668";"472438";"0";"2004-03-21 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"14";"0";"5.89";"486409";"4345";"485372";;;"2024-03-21 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-21 00:00:00.000000";"472417";;"LINE";;;;;
;"127673";"472438";"0";"2004-03-24 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"10";"0";"3.02";"486409";"1090";"485372";;;"2024-03-24 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-24 00:00:00.000000";"472417";;"LINE";;;;;
;"127674";"472438";"0";"2004-03-24 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"6";"0";"3.01";"486409";"1090";"485372";;;"2024-03-24 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-24 00:00:00.000000";"472417";;"LINE";;;;;
;"125371";"472438";"0";"2007-09-10 00:00:00.000000";"STABLE";"0";"0";"RESERVE";"0";"0";"23";"0";"3.62";"486409";"1825";"485372";;;"2012-01-01 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2007-09-10 00:00:00.000000";"472416";;"LINE";;;;;
;"127686";"472438";"0";"2004-03-25 00:00:00.000000";"STABLE";"0";"1";"RESERVE";"0";"0";"7";"0";"3.05";"486409";"2715";"485372";;;"2024-03-25 00:00:00.000000";"1988-12-31 00:00:00.000000";"1988-12-31 00:00:00.000000";"2004-03-25 00:00:00.000000";"472417";;"LINE";;;;;
